Date,benchmark,binary,continuous,cum_benchmark,cum_binary,cum_continuous,risk_score,weight_stocks
2007-09-01,0.02575255737387289,0.012800897870818811,0.018674056287361573,1.3880181136949357,1.2887750220208878,1.3194896289315867,0.683554928490551,0.35315605720755927
2007-10-01,0.012171255710002639,0.010776849171484866,0.011373017875558118,1.4049120370868322,1.302663956049184,1.3344962080680394,0.5665455217389264,0.44676358260885896
2007-11-01,-0.016039287005435478,0.0066724938857607155,-0.0021193551973817727,1.3823782497066055,1.311355973331123,1.331667936593584,0.4794015595787871,0.5164787523369704
2007-12-01,-0.006796867219235777,-0.0027291065575837116,-0.005155446754117026,1.3729824082965902,1.3077771431449785,1.3248025934523109,0.47609362806434985,0.5191250975485201
2008-01-01,-0.027045000502144232,-0.027045000502144232,-0.020066713089625942,1.3358500983747739,1.2724083096519299,1.298218159909111,0.5540572558894478,0.45675419528844186
2008-02-01,-0.01615191770541663,-0.016540090319492894,-0.014241622719372392,1.3142735575190518,1.2513625612870136,1.2797294266682475,0.7858055805968518,0.27135553552251857
2008-03-01,-0.0048488223742910765,-0.0007524848132577428,-0.003562541854418852,1.3079008784874144,1.2504209299637659,1.2751703370234104,0.8273868287643661,0.23809053698850713
2008-04-01,0.02989764607360095,0.012146333266647784,0.01527867063441281,1.3470040360517828,1.2656089593026976,1.2946532446055643,0.909471521256432,0.17242278299485436
2008-05-01,0.004002345927895393,-0.007102692454188062,-0.0061112552199248426,1.3523952121703333,1.2566197280975056,1.286741288206476,0.911582242324897,0.1707342061400824
2008-06-01,-0.05090623025224016,-0.018208443671998132,-0.015951508917322093,1.2835498701075632,1.2337386385613205,1.2662158230733638,0.8587854958222896,0.21297160334216836
2008-07-01,-0.0038185955597515955,0.0013527278242570734,0.0016890093143346993,1.2786485122728506,1.2354075511455636,1.2683544733924927,0.9111661671208036,0.17106706630335716
2008-08-01,0.012238041961148442,0.009024815761664563,0.00908707292885108,1.2942966664196058,1.2465568766852215,1.2798801029918447,0.9733536557380201,0.1213170754095839
2008-09-01,-0.0635630677003515,-0.03292591482128677,-0.030736239587005335,1.2120271997876373,1.2055128511435946,1.2405414015036464,0.9995063152614939,0.10039494779080488
2008-10-01,-0.10827409736175699,-0.05130889507134407,-0.04008733667536053,1.080796048752733,1.1436593187571111,1.1908114006818462,0.9995359097302677,0.10037127221578582
2008-11-01,-0.029692114875187994,0.01025618872074673,0.020208606719091297,1.0487049283165177,1.1553889045625245,1.2148760399548357,0.9998541020493847,0.10011671836049221
2008-12-01,0.03251451637467014,0.05524999409842118,0.06091565112116722,1.0828030618804623,1.2192241347209853,1.2888810049601898,0.9998243350622936,0.1001405319501651
2009-01-01,-0.057230172893473034,-0.03232495128118732,-0.026102789859975335,1.0208340554394615,1.1798127739652817,1.2552376149332,0.9999656578337105,0.10002747373303161
2009-02-01,-0.06871640691908212,-0.02994950961409356,-0.020266466554926116,0.9506860070890266,1.1444779599485781,1.229798383791671,0.9996178140645009,0.10030574874839929
2009-03-01,0.054381832675478275,0.025474833973996122,0.01825394197605759,1.0023860544534606,1.173633345965166,1.2522470521316538,0.9983131308490815,0.10134949532073484
2009-04-01,0.06164761689128311,0.02397704414293572,0.014593939898287467,1.0641807659155724,1.2017736045089942,1.2705222703482708,0.9828756801266421,0.11369945589868635
2009-05-01,0.0378995650987839,0.0173606231808194,0.01229459135286768,1.1045127541302633,1.2226371432055299,1.2861428224669205,0.9635931220406735,0.12912550236746123
2009-06-01,0.001288566607628268,0.0032336992542964997,0.0036381413235691213,1.105935992382935,1.2265907840237888,1.2908219918173491,0.6877028855393288,0.34983769156853695
2009-07-01,0.049825511668630584,0.025064456202709456,0.020472115174752836,1.1610398190761695,1.2573346150086,1.3172478483039378,0.43710598450340654,0.5503152123972748
2009-08-01,0.02703862193865228,0.016753278280672995,0.02066103686183349,1.1924327357998912,1.278399091705762,1.3444635546539163,0.27380501891698006,0.680955984866416
2009-09-01,0.026021662331775986,0.026021662331775986,0.024730884655766523,1.2234618178042318,1.3116651611953782,1.3777133277479443,0.35640318620344796,0.6148774510372416
2009-10-01,-0.010653007343854114,-0.010653007343854114,-0.012445193842946234,1.2104282700742381,1.2976919826004862,1.3605674183241108,0.41243511684591927,0.5700519065232647
2009-11-01,0.0420978401453533,0.0420978401453533,0.04277836909839645,1.26138468589524,1.3523220122419082,1.418770273528432,0.40876531286842477,0.5729877497052602
2009-12-01,0.0039265142796631285,0.0039265142796631285,0.0027938083828963345,1.266337530876556,1.357631923933679,1.4227340458120197,0.27913400665511295,0.6766927946759097
2010-01-01,-0.0161579208696797,-0.0161579208696797,-0.014897955478414153,1.2458761492583472,1.3356954147366076,1.4015382173398883,0.1253064817770325,0.799754814578374
2010-02-01,0.019503291360563113,0.019503291360563113,0.021633598862857522,1.2701748347965092,1.3617458715791837,1.431858532924784,0.24271957866979726,0.7058243370641621
2010-03-01,0.03648717651178389,0.03648717651178389,0.04857231402384222,1.3165199281945552,1.4114321335596862,1.5014072152237248,0.1074559292247247,0.8140352566202202
2010-04-01,0.013173570329479968,0.013173570329479968,0.013675149313276545,1.3338631960587881,1.4300257340364226,1.52193918307194,0.1192698777562232,0.8045840977950215
2010-05-01,-0.04336542090499018,-0.04336542090499018,-0.06267090136872683,1.2760196571320233,1.3680120661749655,1.426557882640438,0.08855199413338473,0.8291584046932922
2010-06-01,-0.023986998007280103,-0.023986998007280103,-0.03820965968668879,1.2454117761591472,1.3351975634696915,1.3720495914213835,0.3243530631541799,0.6405175494766561
2010-07-01,0.04438535862950723,0.04438535862950723,0.057895508989658076,1.3006898244853826,1.3944607861655383,1.4514851008757768,0.4717486045957282,0.5226011163234174
2010-08-01,-0.021855163724260007,-0.021855163724260007,-0.024289126736563,1.2722630354167757,1.3639846173768302,1.416229795304372,0.36945690310922563,0.6044344775126195
2010-09-01,0.053741794783994226,0.053741794783994226,0.04677592206372143,1.3406367343774055,1.4372875987724207,1.4824752498338496,0.1785428717604894,0.7571657025916084
2010-10-01,0.023521409283922136,0.023521409283922136,0.023548501150031428,1.3721703997077574,1.4710946286418527,1.5173853199594551,0.29132892723162496,0.6669368582147001
2010-11-01,-0.0033415494751059915,-0.0033415494751059915,-0.002119153570177771,1.367585224428858,1.4661788931576833,1.5141697474413276,0.34768750024597833,0.6218499998032174
2010-12-01,0.03739307177976979,0.03739307177976979,0.04227635051735586,1.4187234368908788,1.521003825751512,1.5781833184269332,0.2843619204498805,0.6725104636400956
2011-01-01,0.013633639827283077,0.013633639827283077,0.014122020059192065,1.4380658012439742,1.5417406440877277,1.6004704549068405,0.053440598267432214,0.8572475213860543
2011-02-01,0.02199698228899254,0.02199698228899254,0.024134651522569373,1.4696989092043438,1.5756542857299454,1.639097251608185,0.14598612629206328,0.7832110989663493
2011-03-01,-0.0008207534639185373,-0.0008207534639185373,-0.0002896724503916271,1.4684926487336971,1.5743610620169946,1.6386224502908815,0.07889432522593222,0.8368845398192543
2011-04-01,0.023643955490747527,0.023643955490747527,0.026029688728443214,1.5032136235588465,1.6115851848936904,1.681275282615392,0.46262875505380785,0.5298969959569537
2011-05-01,-0.001775096247700519,-0.001775096247700519,-0.007666579192752402,1.5005452746961747,1.6087244660791358,1.668385652516404,0.30337914266695865,0.6572966858664331
2011-06-01,-0.011905691638447081,-0.011905691638447081,-0.011162659868616824,1.4826802453661132,1.589571488654772,1.649762030947683,0.5214691522631131,0.4828246781895096
2011-07-01,-0.005265237192790318,-0.005647445829582461,-0.007535004634290637,1.474873582193196,1.5805944697803456,1.6373310663990155,0.24540725963222082,0.7036741922942235
2011-08-01,-0.026920594656629614,0.0007577553609306217,-0.018918553883329317,1.4351691083172016,1.581792173713279,1.6063551303944967,0.20813126945886176,0.7334949844329106
2011-09-01,-0.03858930530856891,-0.03858930530856891,-0.046612823065282874,1.3797869294269225,1.5207519125871525,1.5314783829214087,0.30633926806726397,0.6549285855461888
2011-10-01,0.0659699824139387,0.0659699824139387,0.08029793121003875,1.470811448896199,1.6210758895164905,1.6544529287628933,0.36763200905524346,0.6058943927558053
2011-11-01,-0.003761530335023491,-0.003761530335023491,-0.0038517220335107074,1.4652789470140761,1.6149781633826992,1.6480804359637709,0.28309458832378054,0.6735243293409756
2011-12-01,0.011694874522247092,0.011694874522247092,0.01160886773246257,1.4824152004394962,1.633865130359629,1.6672127837573336,0.18248097857263668,0.7540152171418907
